Rank	Name	NA_Sales	EU_Sales	JP_Sales	Other_Sales
10720	iCarly 2: iJoin The Click!	0.08	0.01	0	0.01
10721	Burnout Paradise: The Ultimate Box	0	0.08	0	0.01
10722	Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen	0	0	0.1	0
10723	The Secret Saturdays: Beasts of the 5th Sun	0.09	0	0	0.01
10724	Winter Stars	0.05	0.04	0	0.01
10725	Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou	0	0	0.1	0
10726	Star Trek: Shattered Universe	0.05	0.04	0	0.01
10727	The Land Before Time: Great Valley Racing Adventure	0.05	0.04	0	0.01
10728	Ultra Street Fighter IV	0	0.08	0	0.01
10729	Animal Planet: Vet Life	0.09	0	0	0.01
10730	Cubic Ninja	0.05	0.04	0	0.01
10731	Championship Pony				
10732	Harvest Moon: Frantic Farming	0.08	0.01	0	0.01
10733	Rise of the Tomb Raider	0	0.09	0	0.01
10734	Pinball Hall of Fame: The Williams Collection	0.09	0	0	0.01
10735	Persona 5	0	0	0.1	0
10736	Power Stone Collection	0.08	0	0	0.01
10737	MTX Mototrax	0.07	0.02	0	0
10738	Blast Chamber	0.05	0.04	0	0.01
10739	Thor: God of Thunder	0.06	0.03	0	0.01
10740	Mana Khemia: Student Alliance	0.05	0	0.03	0.01
10741	Retro Game Challenge (US sales)	0.1	0	0	0
10742	EyeToy: Operation Spy	0.05	0.04	0	0.01
10743	Zoo Tycoon (2013)	0.02	0.07	0	0.01
10744	MotoGP 07	0.05	0.04	0	0.01
10745	Touch Detective	0.06	0.03	0	0.01
10746	Option Tuning Car Battle	0	0	0.09	0.01
10747	Rapala Pro Bass Fishing 2010	0.09	0	0	0.01
10748	Derby Jockey 2	0	0	0.1	0
10749	Famicom Mini: Mappy	0	0	0.09	0
10750	Reign of Fire	0.07	0.02	0	0
10751	Descent Maximum	0.05	0.04	0	0.01
10752	Disney Sing It! High School Musical 3: Senior Year	0.09	0	0	0.01
10753	Blast Works: Build				
10754	Resident Evil: Revelations 2	0.07	0.02	0	0.01
10755	Major League Baseball 2K11	0.09	0	0	0.01
10756	Shining Force EXA	0	0	0.1	0
10757	Virtual Pro Wrestling	0	0	0.09	0.01
10758	Wasteland 2	0.02	0.06	0	0.01
10759	Shadow Tower	0.01	0.01	0.07	0.01
10760	Luminous Arc 2 (JP sales)	0	0	0.1	0
10761	Ninja Reflex	0.09	0	0	0.01
10762	Dragon Ball: Evolution	0.09	0	0	0.01
10763	Red Bull BC One	0.09	0	0	0.01
10764	Heatseeker	0.08	0	0	0.01
10765	Watchmen: The End is Nigh Part 1 & 2	0.09	0	0	0.01
10766	Ford Racing 3	0.09	0	0	0.01
10767	Ice Age 2: The Meltdown	0.07	0.02	0	0
10768	Guilty Gear Isuka	0.05	0.04	0	0.01
10769	MySims SkyHeroes	0.09	0	0	0.01
10770	NASCAR Unleashed	0.09	0	0	0.01
10771	Shadow Master	0.05	0.04	0	0.01
10772	Global Touring Challenge: Africa	0.05	0.04	0	0.01
10773	Jikkyou Powerful Pro Yakyuu 2013	0	0	0.1	0
10774	Dead or Alive 5	0	0.05	0.03	0.02
10775	Tokimeki Memorial: Taisen Pazurudama	0	0	0.09	0.01
10776	InuYasha: Secret of the Divine Jewel	0.09	0	0	0.01
10777	MotoGP 2	0.07	0.02	0	0
10778	Pro Yakyuu Famista DS	0	0	0.1	0
10779	Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero	0.05	0.02	0.03	0
10780	BIT.TRIP COMPLETE	0.06	0.02	0	0.01
10781	EyeCreate	0	0.08	0	0.02
10782	Skylanders: Spyro's Adventure	0.05	0.03	0	0.01
10783	Paws & Claws: Pet Vet	0.09	0	0	0.01
10784	Touch Mechanic	0.09	0	0	0.01
10785	Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta	0	0	0.1	0
10786	Ar tonelico: Melody of Elemia	0	0	0.1	0
10787	Man vs. Wild	0.09	0	0	0.01
10788	Sol Trigger	0	0	0.1	0
10789	Pony Friends 2	0.04	0.05	0	0.01
10790	Castlevania Double Pack	0.07	0.03	0	0
10791	Ballistic: Ecks vs. Sever	0.07	0.03	0	0
10792	Jikkyou Powerful Pro Yakyuu 11	0	0	0.09	0
10793	Steel Battalion	0.05	0.02	0.02	0
10794	The Daring Game for Girls	0.09	0	0	0.01
10795	Glory Days 2	0.08	0	0	0.01
10796	Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama	0.09	0	0	0.01
10797	Street Fighter Collection	0	0	0.09	0.01
10798	thinkSMART	0.09	0	0	0.01
10799	Digimon Story: Super Xros Wars Blue/Red	0	0	0.1	0
10800	Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition	0	0	0.1	0
10801	Mind Quiz	0.08	0.01	0	0.01
10802	Populous DS	0.07	0	0.02	0.01
10803	Who Wants to Be A Millionaire?	0.09	0	0	0.01
10804	Bladestorm: The Hundred Years' War	0.08	0.01	0	0.01
10805	Cartoon Network: Punch Time Explosion	0.07	0.02	0	0.01
10806	Imagine: Reporter	0.08	0.01	0	0.01
10807	Disney Planes Fire & Rescue	0.01	0.08	0	0.01
10808	MX SuperFly featuring Ricky Carmichael	0.07	0.02	0	0
10809	Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!	0	0	0.1	0
10810	Natural Doctrine	0.05	0.02	0.02	0.01
10811	SNK vs. Capcom Card Fighters DS	0.09	0	0	0.01
10812	Mystery Stories: Curse of the Ancient Spirits	0.05	0.04	0	0.01
10813	Kuroko's Basketball: Miracle Game	0	0	0.1	0
10814	Minority Report: Everybody Runs	0.07	0.02	0	0
10815	MindJack	0.07	0.02	0	0.01
10816	ReCore	0.06	0.03	0	0.01
10817	NASCAR	0.09	0	0	0.01
10818	Halo 2	0.01	0.06	0	0.02
10819	Shox	0.05	0.04	0	0.01
10820	Unou no Tatsujin: Soukai! Machigai Museum 2	0	0	0.09	0
10821	Playboy: The Mansion	0.07	0.02	0	0
10822	The X-Factor	0	0.08	0	0.01
10823	Gundam Breaker	0	0	0.09	0
10824	Neo Atlas	0	0	0.09	0.01
10825	Jaws: Ultimate Predator	0.09	0	0	0.01
10826	Disney's Aladdin in Nasira's Revenge	0.05	0.04	0	0.01
10827	Kiniro no Corda 3	0	0	0.09	0
10828	SeaWorld Adventure Parks: Shamu's Deep Sea Adventure	0.07	0.02	0	0
10829	Taiko no Tatsujin: Don Don! Mystery Adventure	0	0	0.09	0
10830	Winning Post 6	0	0	0.09	0
10831	Egg Monster Hero	0	0	0.09	0
10832	Rock Band Country Track Pack 2	0.09	0	0	0.01
10833	Darkest of Days	0.09	0	0	0.01
10834	Whacked!	0.07	0.02	0	0
10835	Ghostbusters: The Video Game (DS Version)	0	0.08	0	0.02
10836	Barnyard	0.05	0.04	0	0.01
10837	Big League Sports: Summer	0.09	0	0	0.01
10838	Angry Birds: Rio	0	0.07	0	0.02
10839	Dance on Broadway	0.05	0.03	0	0.01
10840	Risen 3: Titan Lords	0	0.08	0	0.01
10841	Dungeons	0.07	0.02	0	0.01
10842	Pac-Man World 3	0.07	0.02	0	0
10843	SingStar Apres-Ski Party 2	0	0.07	0	0.02
10844	Raven Squad: Operation Hidden Dagger	0.08	0.01	0	0.01
10845	Rocky	0.07	0.02	0	0
10846	Gundam Breaker 3	0	0	0.09	0
10847	Crash 'N' Burn	0.07	0.02	0	0
10848	Medieval II: Total War	0	0.08	0	0.02
10849	NFL Blitz 20-02	0.07	0.02	0	0
10850	Metal Fight Beyblade	0	0	0.09	0
10851	Robots	0.07	0.02	0	0
10852	Speed Kings	0.05	0.04	0	0.01
10853	Monopoly Collection	0.02	0.07	0	0.01
10854	The King of Fighters XIV	0.04	0.01	0.03	0.01
10855	Langrisser V: The End of Legend	0	0	0.09	0
10856	FIFA Street 3	0.07	0.02	0	0.01
10857	PhotoKano	0	0	0.09	0
10858	Ouchi Mainichi Tamagotchi	0	0	0.09	0
10859	Fresh PreCure! Asobi Collection	0	0	0.09	0
10860	Populous: The Beginning	0.05	0.04	0	0.01
10861	Rygar: The Battle of Argus	0.09	0	0	0.01
10862	Chess	0.05	0.04	0	0.01
10863	Rosco McQueen: Firefighter Extreme	0.05	0.04	0	0.01
10864	Terranigma	0	0	0.09	0
10865	PAC-MAN and the Ghostly Adventures	0.05	0.04	0	0.01
10866	The Voice	0.08	0	0	0.01
10867	Forever Kingdom	0.02	0.02	0.04	0.01
10868	Blitz: Overtime	0.09	0	0	0.01
10869	Cabela's North American Adventures	0.08	0	0	0.01
10870	Altered Beast: Guardian of the Realms	0.07	0.02	0	0
10871	Field & Stream: Total Outdoorsman Challenge	0.09	0	0	0.01
10872	Wordmaster	0.09	0	0	0.01
10873	Shining Tears	0.05	0.04	0	0.01
10874	MotoGP	0.07	0.02	0	0
10875	Scaler	0.05	0.04	0	0.01
10876	Gradius V	0.05	0.04	0	0.01
10877	X-COM: UFO Defense	0.05	0.04	0	0.01
10878	Raiden Fighters Aces	0.06	0.03	0	0.01
10879	Scooby-Doo! Who's Watching Who?	0.08	0.01	0	0.01
10880	World Cup '98 France: Road to Win	0	0	0.09	0
10881	MLB SlugFest 20-04	0.07	0.02	0	0
10882	Barbie and the Magic of Pegasus	0.07	0.02	0	0
10883	SD Gundam G Generation DS	0	0	0.09	0
10884	Adventure Time: Finn & Jake Investigations	0.02	0.06	0	0.01
10885	Bleach: Heat the Soul	0	0	0.09	0
10886	Fishing Master World Tour	0.09	0	0	0.01
10887	Psychonauts	0.05	0.04	0	0.01
10888	Harvey Birdman: Attorney at Law	0.08	0	0	0.01
10889	World Stadium 5	0	0	0.09	0.01
10890	The Legend of Heroes: A Tear of Vermillion	0.08	0	0	0.01
10891	Digimon World: Next Order	0	0	0.09	0
10892	The Amazing Spider-Man (Console Version)	0.05	0.03	0	0.01
10893	The Crew: Wild Run	0	0.08	0	0.01
10894	ESPN NBA 2Night	0.05	0.04	0	0.01
10895	Uta no Prince-Sama: Debut	0	0	0.09	0
10896	Galactic Taz Ball	0.09	0	0	0.01
10897	Freekstyle	0.07	0.02	0	0
10898	Ford Mustang: The Legend Lives	0.07	0.02	0	0
10899	Virtua Fighter CG Portrait Series Vol.3: Akira Yuki	0	0	0.09	0
10900	Digimon Rumble Arena 2	0.05	0.04	0	0.01
10901	Scooby-Doo! Unmasked	0.07	0.02	0	0.01
10902	Dora the Explorer: Dora Saves the Crystal Kingdom	0.05	0.04	0	0.01
10903	Etrian Odyssey 2 Untold: Knight of Fafnir	0.07	0.02	0	0.01
10904	Prinny 2: Dawn of Operation Panties				
10905	Alien Monster Bowling League	0.09	0	0	0.01
10906	Devil May Cry 4	0.01	0	0.08	0
10907	Shockwave Assault	0.05	0.04	0	0.01
10908	echochrome	0	0.01	0.08	0
10909	Ribbit King	0.05	0.04	0	0.01
10910	Generator Rex: Agent of Providence	0.07	0.01	0	0.01
10911	Championship Foosball	0.09	0	0	0.01
10912	World Championship Poker 2: Featuring Howard Lederer	0.07	0.02	0	0
10913	Alien Hominid	0.07	0.02	0	0
10914	Lego Star Wars: The Force Awakens	0.02	0.05	0	0.02
10915	Pro Yakyuu Greatest Nine 98	0	0	0.09	0
10916	Snood 2: On Vacation	0.09	0	0	0.01
10917	Ninja Gaiden Black	0.07	0.02	0	0
10918	Playmobil Pirates	0.08	0	0	0.01
10919	Girls und Panzer: I Will Master Tankery	0	0	0.09	0
10920	Bogey: Dead 6	0.05	0.04	0	0.01
10921	Hakuouki: Zuisouroku Portable	0	0	0.09	0
10922	Puyo Pop Fever (JP sales)	0	0	0.09	0
10923	Dragon Ball Kai: Ultimate Butouden	0	0	0.09	0
10924	Yu-Gi-Oh! GX: The Beginning of Destiny (US sales)	0.05	0.04	0	0.01
10925	Brain Age: Concentration Training	0.09	0	0	0.01
10926	Henry Hatsworth in the Puzzling Adventure	0.08	0.01	0	0.01
10927	Shin Megami Tensei	0	0	0.09	0.01
10928	Trivial Pursuit unhinged	0.07	0.02	0	0
10929	U-Sing  2	0	0.08	0	0.01
10930	Backyard Sports: Sandlot Sluggers	0.09	0	0	0.01
10931	The Revenge of Shinobi	0.07	0.02	0	0
10932	Bloody Roar 4	0.05	0.04	0	0.01
10933	Playmobil Circus	0.06	0.02	0	0.01
10934	Let's Ride! Silver Buckle Stables	0.05	0.04	0	0.01
10935	Star Wars: Empire at War - Gold Pack	0.01	0.06	0	0.01
10936	Hakuoki: Demon of the Fleeting Blossom	0.08	0	0	0.01
10937	Cabela's Big Game Hunter	0.07	0.02	0	0
10938	Import Tuner Challenge (American sales)	0.07	0.01	0	0.01
10939	I-Ninja	0.07	0.02	0	0
10940	Truth or Lies	0.06	0.02	0	0.01
10941	WSC Real 11: World Snooker Championship	0	0.07	0	0.02
10942	World Soccer Winning Eleven 2010: Aoki Samurai no Chousen	0	0	0.09	0
10943	Crash Boom Bang!	0.07	0.01	0	0.01
10944	Dragon Tales: Dragon Seek	0.05	0.03	0	0.01
10945	NCAA March Madness 08	0.08	0	0	0.01
10946	Tom Clancy's EndWar	0.08	0.01	0	0.01
10947	Yourself Fitness	0.07	0.02	0	0
10948	Tak: The Great Juju Challenge	0.09	0	0	0.01
10949	NBA 2K16	0.02	0.06	0	0.01
10950	Def Jam Fight For NY: The Takeover	0.08	0	0	0.01
10951	NHL 2K8	0.08	0.01	0	0.01
10952	Black & White 2	0.01	0.07	0	0.01
10953	GripShift	0.08	0	0	0.01
10954	Jenga World Tour	0.09	0	0	0.01
10955	Riviera: The Promised Land	0.07	0	0.02	0.01
10956	The Idolmaster: Platinum Stars	0	0	0.09	0
10957	Get Fit with Mel B	0.03	0.05	0	0.01
10958	Destroy All Humans! Path of the Furon	0	0.08	0	0.01
10959	Resident Evil Chronicles HD	0	0	0.09	0
10960	Wonder World Amusement Park	0.08	0	0	0.01
10961	Return Fire	0.05	0.03	0	0.01
10962	Lock's Quest	0.08	0	0	0.01
10963	Transformers: Devastation	0.06	0.02	0	0.01
10964	Wild ARMs: Alter Code F	0.05	0.04	0	0.01
10965	Bomberman Max 2: Blue Advance	0.07	0.02	0	0
10966	Dora's Big Birthday Adventure	0.08	0.01	0	0.01
10967	Atari Classics Evolved	0.08	0	0	0.01
10968	Pillow Pets	0.09	0	0	0.01
10969	SingStar: Made In Germany	0	0.07	0	0.02
10970	Kawasaki Quad Bikes	0.07	0.01	0	0.01
10971	Shrek SuperSlam	0.07	0.02	0	0
10972	Rapid Reload	0	0	0.09	0.01
10973	New Legends	0.07	0.02	0	0
10974	Total Overdose: A Gunslinger's Tale in Mexico	0.04	0.04	0	0.01
10975	The Secret Saturdays: Beasts of the 5th Sun	0.08	0	0	0.01
10976	Island Xtreme Stunts	0.04	0.03	0	0.01
10977	Fighting Fantasy: The Warlock of Firetop Mountain	0.09	0	0	0.01
10978	Agassi Tennis Generation	0.04	0.03	0	0.01
10979	Young Justice: Legacy	0.06	0.02	0	0.01
10980	Metal Slug X	0.05	0.03	0	0.01
10981	Samurai Shodown Anthology	0.08	0	0	0.01
10982	Space Invaders Extreme	0.06	0.01	0.01	0.01
10983	Driver: Renegade	0.05	0.04	0	0.01
10984	Running Wild	0.05	0.03	0	0.01
10985	Romance of the Three Kingdoms X	0.04	0.03	0	0.01
10986	Brigandine: The Legend of Forsena	0.05	0.03	0	0.01
10987	Pro Evolution Soccer 2012	0	0.07	0	0.02
10988	MX SuperFly featuring Ricky Carmichael	0.07	0.02	0	0
10989	Disney's The Haunted Mansion	0.07	0.02	0	0
10990	Sound Novel Machi	0	0	0.09	0
10991	FIFA 2001: Major League Soccer	0	0	0.09	0
10992	I Love Puppies	0.09	0	0	0.01
10993	Jikkyou Powerful Pro Yakyuu 14 Ketteiban	0	0	0.09	0
10994	Pokemon Rumble World	0	0.01	0.08	0
10995	JASF: Jane's Advanced Strike Fighters	0.06	0.02	0	0.01
10996	Beaterator	0.06	0.02	0	0.02
10997	Skies of Arcadia	0	0	0.09	0
10998	NASCAR: Dirt to Daytona	0.07	0.02	0	0
10999	Demon Chaos	0	0	0.09	0
11000	Challenge Me: Brain Puzzles 2	0.05	0.04	0	0.01
11001	Cake Mania: Main Street	0.09	0	0	0.01
11002	Road Trip	0.04	0.03	0	0.01
11003	Blood of Bahamut	0	0	0.09	0
11004	Damnation	0.07	0.01	0	0.01
11005	DaGeDar	0.09	0	0	0.01
11006	Quiz Magic Academy DS: Futatsu no Jikuu Koku	0	0	0.09	0
11007	Lilie no Atelier: Salburg no Renkinjutsushi 3	0	0	0.09	0
11008	Supremacy MMA	0.02	0.05	0	0.02
11009	Top Gun: Firestorm Advance	0.07	0.02	0	0
11010	Justice League Heroes	0.08	0	0	0.01
11011	Project Eden	0.04	0.03	0	0.01
11012	Disney Art Academy	0.01	0.01	0.07	0
11013	Pipe Mania	0.08	0.01	0	0.01
11014	NERF N-Strike: Double Blast Bundle	0.09	0	0	0
11015	Space Chimps	0.08	0	0	0.01
11016	Sega Casino	0.08	0	0	0.01
11017	Ben 10 Galactic Racing	0.06	0.02	0	0.01
11018	Ghosthunter	0.04	0.03	0	0.01
11019	Junior Mystery Quest	0.07	0.01	0	0.01
11020	Obscure: The Aftermath	0.05	0.03	0	0.02
11021	Family GameShow	0.08	0	0	0.01
11022	Great Party Games	0	0.08	0	0.01
11023	Seven: Molmorth no Kiheitai	0	0	0.09	0
11024	Doraemon: Nobita to Midori no Kyojinden DS	0	0	0.09	0
11025	Jimmie Johnson's Anything With an Engine	0.08	0	0	0.01
11026	Hello Kitty's Cube Frenzy	0.05	0.03	0	0.01
11027	Are You Smarter Than a 5th Grader? Back to School	0.08	0	0	0.01
11028	Spectral Force Genesis	0.08	0	0.01	0.01
11029	Jikkyou Powerful Pro Yakyuu 9 Ketteiban	0	0	0.09	0
11030	Agatha Christie: Evil Under the Sun	0.07	0.02	0	0.01
11031	World Championship Games: A Track & Field Event	0.08	0	0	0.01
11032	Astro Boy: Omega Factor	0.06	0.02	0	0
11033	Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!	0	0	0.09	0
11034	Fullmetal Alchemist: Dual Sympathy	0.05	0	0.04	0
11035	Cardfight!! Vanguard: Ride to Victory	0	0	0.09	0
11036	Last Rebellion	0.06	0.01	0.01	0.01
11037	How to Train Your Dragon 2	0.04	0.05	0	0.01
11038	Quantum Theory	0.06	0.02	0	0.01
11039	Jikkyou Powerful Pro Yakyuu Portable 2	0	0	0.09	0
11040	Reading Training	0.01	0	0.08	0
11041	Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2	0	0	0.09	0
11042	Bass Pro Shops: The Hunt	0.08	0	0	0.01
11043	Rugby 2005	0.04	0.03	0	0.01
11044	Carnival Games: Wild West 3D	0.06	0.02	0	0.01
11045	Ochaken no Heya DS 2	0	0	0.09	0
11046	Ratchet & Clank Future: Quest for Booty	0.01	0.06	0	0.02
11047	V-Rally Edition 99	0.07	0.02	0	0
11048	Saikyou Habu Shogi	0	0	0.06	0.03
11049	Castlevania Dracula X	0.03	0.01	0.05	0
11050	Golden Nugget 64	0.07	0.02	0	0
11051	Robotron 64	0.07	0.02	0	0
11052	Batman Beyond: Return of the Joker	0.07	0.02	0	0
11053	Inazuma Eleven 3	0	0.08	0	0.01
11054	Ski-Doo Snowmobile Challenge	0.08	0	0	0.01
11055	Naruto RPG 3: Rejiuu vs Konoha Shoutai	0	0	0.09	0
11056	Tunnel B1	0.05	0.03	0	0.01
11057	2-in-1 Game Pack: Spider-Man & Spider-Man 2	0.06	0.02	0	0
11058	Winter Stars	0.01	0.06	0	0.02
11059	Go Play: City Sports	0.08	0	0	0.01
11060	Porsche Challenge	0.05	0.03	0	0.01
11061	Dragon Ball Z: Shin Butouden	0	0	0.09	0
11062	Beowulf: The Game	0.08	0	0	0.01
11063	Super Robot Taisen MX Portable	0	0	0.09	0
11064	Mimana Iyar Chronicle	0.07	0	0.01	0.01
11065	Detana TwinBee Yahho! Deluxe Pack	0	0	0.08	0.01
11066	Shin Ken to Mah? to Gakuenmono. Toki no Gakuen	0	0	0.09	0
11067	Super Robot Wars OG: The Moon Dwellers	0	0	0.09	0
11068	Uta no Prince-Sama: Music 2	0	0	0.09	0
11069	Jambo! Safari Animal Rescue	0.07	0.01	0	0.01
11070	Supreme Commander	0.07	0.01	0	0.01
11071	Saiyuuki: Kinkaku				
11072	Bleach: Heat the Soul 6	0	0	0.09	0
11073	Roary the Racing Car	0	0.08	0	0.01
11074	Ski and Shoot	0.04	0.04	0	0.01
11075	Mugen Keitai Disgaea	0	0	0.09	0
11076	Scrabble	0.08	0	0	0.01
11077	Samurai Warriors 4: Empires	0.02	0.01	0.05	0.01
11078	Action Man-Operation Extreme	0.05	0.03	0	0.01
11079	Blazblue: Continuum Shift Extend	0	0	0.09	0
11080	Tornado Outbreak	0.08	0	0	0.01
11081	Mystic Heroes	0.03	0.01	0.04	0
11082	Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata	0	0	0.09	0
11083	Defender	0.07	0.02	0	0
11084	The Sims 2: Apartment Life	0	0.07	0	0.02
11085	MLB Superstars	0.08	0	0	0.01
11086	Captain Tsubasa: Aratanaru Densetsu Joshou	0	0	0.08	0.01
11087	Remington Super Slam Hunting: Alaska	0.08	0	0	0.01
11088	Blood: The Last Vampire (Joukan)	0	0	0.09	0
11089	Clockwork Knight	0	0	0.09	0
11090	MotoGP 14	0.04	0.04	0	0.01
11091	Freestyle Metal X	0.04	0.03	0	0.01
11092	Prinny: Can I Really Be the Hero?	0.02	0.01	0.05	0.01
11093	Sidewinder Max	0	0	0.09	0
11094	The $1 Pyramid	0.08	0	0	0.01
11095	Burnout Paradise: The Ultimate Box	0	0.06	0.01	0.02
11096	Kenka Banchou 2: Full Throttle	0	0	0.09	0
11097	Zoids Assault	0.08	0	0	0.01
11098	Pro Yaky? Spirits 2014	0	0	0.09	0
11099	Dark Angel: Vampire Apocalypse	0.04	0.03	0	0.01
11100	The Mummy: Tomb of the Dragon Emperor	0.08	0	0	0.01
11101	Spider-Man: Edge of Time	0.06	0.02	0	0.01
11102	Momu-chan Diet Wii: Figurobics by Chon Dayon	0	0	0.09	0
11103	Karaoke Revolution Presents American Idol Encore 2	0.08	0	0	0.01
11104	Atelier Totori: The Adventurer of Arland	0	0	0.09	0
11105	Mad Dog McCree: Gunslinger Pack	0.08	0	0	0.01
11106	No More Heroes: Red Zone	0	0	0.09	0
11107	Game Hits!	0.07	0.01	0	0.01
11108	Bakugan: Rise of the Resistance	0.06	0.02	0	0.01
11109	Thomas & Friends: Hero of the Rails	0	0.07	0	0.01
11110	Super Puzzle Fighter II	0.06	0.02	0	0
11111	The Mummy: Tomb of the Dragon Emperor	0.08	0	0	0.01
11112	Battle Stadium D.O.N	0	0	0.09	0
11113	Deadliest Catch: Sea of Chaos	0.08	0	0	0.01
11114	Karaoke Revolution Presents American Idol Encore	0.08	0	0	0.01
11115	Crysis: Maximum Edition	0	0.07	0	0.02
11116	Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!	0	0	0.09	0
11117	Wacky World of Sports	0.08	0	0	0.01
11118	Kurikin: Nano Island Story	0	0	0.09	0
11119	Transworld Snowboarding	0.07	0.02	0	0
11120	NFL Blitz 20-02	0.07	0.02	0	0
11121	Sniper Elite	0.07	0.02	0	0
11122	Data East Arcade Classics	0.08	0	0	0.01
11123	World Soccer Winning Eleven 8 International	0.07	0.02	0	0
11124	Test Drive: Eve of Destruction	0.07	0.02	0	0
11125	Crimson Sea	0.04	0.01	0.04	0
11126	Naruto Shippuden: Gekito Ninja Taisen! EX 2	0	0	0.09	0
11127	The Weakest Link	0.05	0.03	0	0.01
11128	Dreamer Series: Teacher	0.08	0	0	0.01
11129	Lethal Enforcers	0	0	0.09	0
11130	Knights in the Nightmare	0.06	0	0.02	0
11131	Romance of the Three Kingdoms XII	0	0	0.09	0
11132	El Tigre: The Adventures of Manny Rivera	0.08	0	0	0.01
11133	Ikaruga	0.07	0.02	0	0
11134	Back to the Future: The Game	0.07	0.01	0	0.01
11135	Hyperdimension Neptunia Re				
11136	The Suffering: Ties That Bind	0.07	0.02	0	0
11137	Nobunaga's Ambition: Iron Triangle	0.04	0.03	0	0.01
11138	Little League World Series Baseball: Double Play	0.08	0	0	0.01
11139	Jikkyou Powerful Pro Yakyuu 2012	0	0	0.09	0
11140	Harvest Moon: Boy & Girl	0.08	0	0	0.01
11141	Mahjong Cub3D	0.07	0	0.02	0
11142	F1 2016 (Codemasters)	0.01	0.07	0	0.01
11143	Major League Baseball 2K12	0.08	0	0	0.01
11144	Happy Feet Two	0.07	0.01	0	0.01
11145	Viewtiful Joe: Red Hot Rumble	0.08	0	0	0.01
11146	The Ant Bully	0.08	0	0	0.01
11147	MLB 2K9 Fantasy All-Stars	0.08	0	0	0.01
11148	RollerCoaster Tycoon 3: Platinum	0.01	0.06	0	0.01
11149	Age of Mythology	0.02	0.06	0	0.01
11150	Sengoku Basara 4: Sumeragi	0	0	0.09	0
11151	Shrek Smash n' Crash Racing	0.08	0	0	0.01
11152	The Smurfs 2	0.04	0.04	0	0.01
11153	Digimon World Re:Digitize Decode	0	0	0.09	0
11154	The Bachelor: The Videogame	0.08	0	0	0.01
11155	Harvey Birdman: Attorney at Law	0.08	0	0	0.01
11156	Digimon World 4	0.07	0.02	0	0
11157	Resident Evil: Revelations 2	0.04	0.04	0	0.01
11158	Jumper: Griffin's Story	0.08	0	0	0.01
11159	My Stop Smoking Coach: Allen Carr's EasyWay	0.07	0.01	0	0.01
11160	Star Wars: Empire at War	0.01	0.06	0	0.02
11161	Ford Racing 3	0.07	0.02	0	0
11162	MLB SlugFest Loaded	0.07	0.02	0	0
11163	Ty the Tasmanian Tiger 3: Night of the Quinkan	0.07	0.02	0	0
11164	Sotsugyou Crossworld	0	0	0.08	0.01
11165	R: Racing Evolution	0.06	0.02	0	0
11166	Bionicle	0.06	0.02	0	0
11167	Bomberman Land Touch!	0.04	0	0.04	0
11168	Battle Fantasia	0.07	0	0.01	0.01
11169	Lego Star Wars: The Force Awakens	0.04	0.04	0	0.01
11170	Bleach GC: Tasogare Ni Mamieru Shinigami	0	0	0.08	0
11171	ShellShock 2: Blood Trails	0.05	0.03	0	0.01
11172	F.E.A.R. Files	0.07	0.01	0	0.01
11173	SpongeBob: HeroPants	0.08	0	0	0.01
11174	Team Elimination Games	0.08	0	0	0.01
11175	Spectral Force 3	0.08	0	0	0.01
11176	Chou Jigen Game Neptune Mk-II	0	0	0.09	0
11177	Bella Sara	0.04	0.03	0	0.01
11178	Jikkyou Powerful Pro Yakyuu 2000 Ketteiban	0	0	0.08	0.01
11179	Karaoke Revolution	0.06	0.02	0	0
11180	Escape Dead Island	0.03	0.05	0	0.01
11181	Red Faction: Armageddon	0.05	0.02	0	0.01
11182	Fire Pro Wrestling Returns	0.04	0.03	0	0.01
11183	Brain Voyage	0.06	0.02	0	0.01
11184	Jimmy Neutron: Boy Genius	0.07	0.02	0	0
11185	Adventure Time: Finn & Jake Investigations	0.03	0.04	0	0.01
11186	Derby Stallion	0	0	0.09	0
11187	Puss in Boots	0.07	0.01	0	0.01
11188	PAC-MAN and the Ghostly Adventures	0.03	0.04	0	0.01
11189	Rollcage Stage II	0.05	0.03	0	0.01
11190	Samurai Warriors 2: Xtreme Legends	0.04	0.03	0	0.01
11191	Karaoke Joysound Wii DX	0	0	0.09	0
11192	Sloane to MacHale no Nazo no Monogatari 2	0	0	0.09	0
11193	Tabi no Yubisashi Kaiwachou DS: DS Series 4 America	0	0	0.09	0
11194	Invasion From Beyond	0.05	0.03	0	0.01
11195	50 Cent: Bulletproof	0.08	0	0	0.01
11196	Forgotten Realms: Demon Stone	0.06	0.02	0	0
